MIM Number	Ensembl Gene ID (Ensembl)
612090	ENSG00000207607
612091	ENSG00000207730
612092	ENSG00000207713
612093	ENSG00000207708
612094	ENSG00000198976
612101	ENSG00000038210
612102	ENSG00000199150
612103	ENSG00000173559
612104	ENSG00000139579
612105	ENSG00000227268
612106	ENSG00000184677
612107	ENSG00000101194
612111	ENSG00000145779
612112	ENSG00000163154
612115	ENSG00000163947
612116	ENSG00000124422
612117	ENSG00000284182
612118	ENSG00000120645
612120	ENSG00000187288
612121	ENSG00000180316
612122	ENSG00000130653
612123	ENSG00000135241
612125	ENSG00000167565
612127	ENSG00000170509
612128	ENSG00000270885
612129	ENSG00000188676
612131	ENSG00000073737
612133	ENSG00000230257
612134	ENSG00000138604
612135	ENSG00000154040
612136	ENSG00000093144
612137	ENSG00000118518
612139	ENSG00000046889
612140	ENSG00000154997
612141	ENSG00000129595
612142	ENSG00000198975
612143	ENSG00000283990
612144	ENSG00000199030
612145	ENSG00000199133
612146	ENSG00000199072
612147	ENSG00000140795
612148	ENSG00000199179
612149	ENSG00000100320
612150	ENSG00000207547
612151	ENSG00000199075
612152	ENSG00000199121
612153	ENSG00000207808
612154	ENSG00000207651
612155	ENSG00000199177
612156	ENSG00000207932
612157	ENSG00000079387
612159	ENSG00000089169
612163	ENSG00000162341
612166	ENSG00000165794
612167	ENSG00000114742
612168	ENSG00000141873
612170	ENSG00000205592
612171	ENSG00000177519
612172	ENSG00000174243
612173	ENSG00000144451
612174	ENSG00000135932
612175	ENSG00000102547
612176	ENSG00000162601
612177	ENSG00000276168
612178	ENSG00000162639
612179	ENSG00000274012
612180	ENSG00000278771
612181	ENSG00000173702
612182	ENSG00000156006
612183	ENSG00000166073
612184	ENSG00000167971
612185	ENSG00000177303
612186	ENSG00000104093
612187	ENSG00000211584
612188	ENSG00000166887
612189	ENSG00000108187
612190	ENSG00000167965
612191	ENSG00000215183
612192	ENSG00000204644
612193	ENSG00000164309
612194	ENSG00000155876
612195	ENSG00000143994
612196	ENSG00000140526
612197	ENSG00000158201
612200	ENSG00000181744
612202	ENSG00000171056
612203	ENSG00000177432
612204	ENSG00000198925
612205	ENSG00000181652
612206	ENSG00000179431
612207	ENSG00000113384
612208	ENSG00000143457
612209	ENSG00000151379
612211	ENSG00000184811
612212	ENSG00000240935
612213	ENSG00000188334
612214	ENSG00000159496
612215	ENSG00000245910
612216	ENSG00000254341
612217	ENSG00000196821
612218	ENSG00000177311
612220	ENSG00000139044
612222	ENSG00000141012
612234	ENSG00000185933
612235	ENSG00000138172
612236	ENSG00000087502
612243	ENSG00000112414
612246	ENSG00000241399
612248	ENSG00000198551
612249	ENSG00000005108
612250	ENSG00000143147
612252	ENSG00000197992
612256	ENSG00000105613
612257	ENSG00000086015
612258	ENSG00000099308
612264	ENSG00000011028
612265	ENSG00000048828
612266	ENSG00000112584
612268	ENSG00000119685
612270	ENSG00000170779
612275	ENSG00000278311
612276	ENSG00000196449
612277	ENSG00000197859
612280	ENSG00000179163
612282	ENSG00000170396
612283	ENSG00000115718
612294	ENSG00000121690
612295	ENSG00000152219
612296	ENSG00000280798
612297	ENSG00000110427
612298	ENSG00000166326
612299	ENSG00000110442
612302	ENSG00000197177
612303	ENSG00000152990
612305	ENSG00000268758
612307	ENSG00000144820
612308	ENSG00000174282
612309	ENSG00000198734
612314	ENSG00000065621
612315	ENSG00000170465
612316	ENSG00000197785
612317	ENSG00000160072
612320	ENSG00000157211
612322	ENSG00000118246
612323	ENSG00000148950
612324	ENSG00000109881
612325	ENSG00000112144
612326	ENSG00000141002
612327	ENSG00000172469
612328	ENSG00000186714
612329	ENSG00000207827
612330	ENSG00000207874
612331	ENSG00000104863
612332	ENSG00000148943
612333	ENSG00000148843
612334	ENSG00000161048
612338	ENSG00000149435
612339	ENSG00000100121
612340	ENSG00000274252
612341	ENSG00000167741
612342	ENSG00000131067
612344	ENSG00000144331
612346	ENSG00000100031
612349	ENSG00000171759
612351	ENSG00000214336
612352	ENSG00000138134
612358	ENSG00000113889
612360	ENSG00000101247
612373	ENSG00000198246
612374	ENSG00000184584
612375	ENSG00000186063
612377	ENSG00000188243
612382	ENSG00000133398
612383	ENSG00000161920
612384	ENSG00000130772
612385	ENSG00000156603
612386	ENSG00000066926
612392	ENSG00000156170
612393	ENSG00000156232
612395	ENSG00000100288
612396	ENSG00000151360
612397	ENSG00000230524
612398	ENSG00000080371
612399	ENSG00000104953
612402	ENSG00000178038
612403	ENSG00000122035
612404	ENSG00000128045
612405	ENSG00000196503
612407	ENSG00000253148
612408	ENSG00000121390
612409	ENSG00000239306
612411	ENSG00000196159
612412	ENSG00000160284
612413	ENSG00000076053
612414	ENSG00000284922
612415	ENSG00000169228
612418	ENSG00000175606
612419	ENSG00000160161
612420	ENSG00000169129
612424	ENSG00000188107
612425	ENSG00000163535
612426	ENSG00000175643
612427	ENSG00000119707
612428	ENSG00000132819
612429	ENSG00000145908
612430	ENSG00000086589
612432	ENSG00000122574
612434	ENSG00000103196
612435	ENSG00000176463
612436	ENSG00000101187
612439	ENSG00000242247
612441	ENSG00000167889
612442	ENSG00000121542
612449	ENSG00000178295
612450	ENSG00000112339
612451	ENSG00000124226
612452	ENSG00000120071
612453	ENSG00000145794
612454	ENSG00000157890
612455	ENSG00000148942
612456	ENSG00000178878
612457	ENSG00000179361
612458	ENSG00000077080
612461	ENSG00000198576
612464	ENSG00000113369
612465	ENSG00000136111
612466	ENSG00000162654
612467	ENSG00000183347
612468	ENSG00000213512
612470	ENSG00000123685
612471	ENSG00000113492
612472	ENSG00000165819
612473	ENSG00000134020
612476	ENSG00000156127
612477	ENSG00000114473
612478	ENSG00000125967
612480	ENSG00000163659
612481	ENSG00000059378
612482	ENSG00000108375
612483	ENSG00000165323
612484	ENSG00000165799
612485	ENSG00000173431
612486	ENSG00000197410
612487	ENSG00000092098
612488	ENSG00000137075
612489	ENSG00000101236
612490	ENSG00000168894
612491	ENSG00000149089
612492	ENSG00000135093
612493	ENSG00000146910
612494	ENSG00000074964
612495	ENSG00000118420
612496	ENSG00000142632
612497	ENSG00000164346
612498	ENSG00000185100
612499	ENSG00000086189
612500	ENSG00000278053
612501	ENSG00000140367
612502	ENSG00000118004
612503	ENSG00000154265
612504	ENSG00000154262
612505	ENSG00000141338
612506	ENSG00000107341
612507	ENSG00000154258
612508	ENSG00000154263
612509	ENSG00000124574
612510	ENSG00000033050
612511	ENSG00000199135
612512	ENSG00000199065
612515	ENSG00000115827
612516	ENSG00000137831
612517	ENSG00000165506
612519	ENSG00000182747
612523	ENSG00000103599
612524	ENSG00000241370
612531	ENSG00000173451
612532	ENSG00000041988
612533	ENSG00000176946
612534	ENSG00000177683
612535	ENSG00000174796
612536	ENSG00000161277
612537	ENSG00000168152
612538	ENSG00000129028
612543	ENSG00000055483
612544	ENSG00000163995
612546	ENSG00000165171
612547	ENSG00000175877
612548	ENSG00000146755
612549	ENSG00000178809
612550	ENSG00000155428
612552	ENSG00000100426
612553	ENSG00000199005
612564	ENSG00000115514
612565	ENSG00000174903
612568	ENSG00000166211
612569	ENSG00000060339
612570	ENSG00000138829
612583	ENSG00000169682
612584	ENSG00000183018
612585	ENSG00000049656
612588	ENSG00000029363
612597	ENSG00000109943
612598	ENSG00000123091
612600	ENSG00000171861
612601	ENSG00000223638
612602	ENSG00000259956
612603	ENSG00000186844
612604	ENSG00000196734
612605	ENSG00000197084
612606	ENSG00000172155
612607	ENSG00000186226
612608	ENSG00000240386
612609	ENSG00000187173
612610	ENSG00000159455
612611	ENSG00000187180
612612	ENSG00000187223
612613	ENSG00000185962
612614	ENSG00000187238
612615	ENSG00000244057
612616	ENSG00000163202
612617	ENSG00000185966
612618	ENSG00000187170
612619	ENSG00000186207
612620	ENSG00000169435
612625	ENSG00000168216
612636	ENSG00000144406
612638	ENSG00000174886
612640	ENSG00000166220
612641	ENSG00000029534
612646	ENSG00000183742
612647	ENSG00000111834
612648	ENSG00000172426
612654	ENSG00000139437
612655	ENSG00000145979
612658	ENSG00000137221
612659	ENSG00000185002
612660	ENSG00000181827
612661	ENSG00000141499
612662	ENSG00000121749
612663	ENSG00000255833
612664	ENSG00000134533
612665	ENSG00000131126
612666	ENSG00000133059
612667	ENSG00000123485
612668	ENSG00000255374
612669	ENSG00000256436
612672	ENSG00000084733
612673	ENSG00000119396
612675	ENSG00000277864
612676	ENSG00000151552
612677	ENSG00000163564
612678	ENSG00000159409
612679	ENSG00000101489
612680	ENSG00000161082
612681	ENSG00000140488
612682	ENSG00000162490
612683	ENSG00000125409
612684	ENSG00000100593
612685	ENSG00000076826
612686	ENSG00000166689
612687	ENSG00000174136
612688	ENSG00000163961
612689	ENSG00000105289
612693	ENSG00000167118
612694	ENSG00000142544
612695	ENSG00000199990
612696	ENSG00000202111
612697	ENSG00000202515
612698	ENSG00000207797
612699	ENSG00000275793
612700	ENSG00000274600
612701	ENSG00000183246
612704	ENSG00000187627
612705	ENSG00000185304
612706	ENSG00000153165
612707	ENSG00000196862
612708	ENSG00000015568
612709	ENSG00000183054
612711	ENSG00000135968
612719	ENSG00000150787
612720	ENSG00000067248
612721	ENSG00000182698
612722	ENSG00000134014
612723	ENSG00000152527
612724	ENSG00000136872
612725	ENSG00000119414
612730	ENSG00000197818
612732	ENSG00000080819
612733	ENSG00000100296
612734	ENSG00000236311
612738	ENSG00000172139
612739	ENSG00000118434
612741	ENSG00000185669
612742	ENSG00000207759
612743	ENSG00000207595
612744	ENSG00000207975
612745	ENSG00000207737
612746	ENSG00000207613
612747	ENSG00000100109
612748	ENSG00000151033
612749	ENSG00000141316
612750	ENSG00000157093
612751	ENSG00000275722
612752	ENSG00000171604
612753	ENSG00000183287
612754	ENSG00000108010
612755	ENSG00000111300
612756	ENSG00000240280
612757	ENSG00000277494
612758	ENSG00000169762
612760	ENSG00000163788
612761	ENSG00000163104
612762	ENSG00000119760
612763	ENSG00000152382
612764	ENSG00000240682
612765	ENSG00000198089
612766	ENSG00000105393
612767	ENSG00000174953
612768	ENSG00000052795
612769	ENSG00000245532
612770	ENSG00000241878
612771	ENSG00000140254
612772	ENSG00000140274
612773	ENSG00000187244
612774	ENSG00000226761
612778	ENSG00000181555
612779	ENSG00000188641
612784	ENSG00000242028
612786	ENSG00000108100
612787	ENSG00000162927
612788	ENSG00000164379
612790	ENSG00000214944
612791	ENSG00000189298
612792	ENSG00000156471
612793	ENSG00000174915
612799	ENSG00000103356
612800	ENSG00000134905
612801	ENSG00000067704
612802	ENSG00000137411
612803	ENSG00000137513
612804	ENSG00000104835
612805	ENSG00000143374
612806	ENSG00000188092
612807	ENSG00000128011
612808	ENSG00000156564
612809	ENSG00000126243
612810	ENSG00000173621
612811	ENSG00000165379
612812	ENSG00000196570
612814	ENSG00000163071
612815	ENSG00000177054
612816	ENSG00000011260
612817	ENSG00000111615
612818	ENSG00000137804
612819	ENSG00000184967
612820	ENSG00000156642
612821	ENSG00000117262
612822	ENSG00000120800
612823	ENSG00000166012
612824	ENSG00000100012
612825	ENSG00000133488
612826	ENSG00000126821
612827	ENSG00000163082
612828	ENSG00000115816
612829	ENSG00000152932
612830	ENSG00000162496
612831	ENSG00000198189
612832	ENSG00000087076
612833	ENSG00000100612
612834	ENSG00000019144
612835	ENSG00000114805
612836	ENSG00000149527
612837	ENSG00000088682
612839	ENSG00000168769
612842	ENSG00000100302
612844	ENSG00000161956
612845	ENSG00000119231
612846	ENSG00000138468
612848	ENSG00000205138
612849	ENSG00000109189
612850	ENSG00000137285
612854	ENSG00000148396
612855	ENSG00000120341
612856	ENSG00000148219
612857	ENSG00000189129
612859	ENSG00000181847
612860	ENSG00000165661
612861	ENSG00000048162
612864	ENSG00000159337
612865	ENSG00000167103
612866	ENSG00000172339
612869	ENSG00000107518
612870	ENSG00000146247
612871	ENSG00000084628
612872	ENSG00000185942
612873	ENSG00000101198
612875	ENSG00000211451
612878	ENSG00000110723
612879	ENSG00000165072
612880	ENSG00000137501
612887	ENSG00000138758
612888	ENSG00000197147
612889	ENSG00000171488
612890	ENSG00000171492
612891	ENSG00000171017
612895	ENSG00000167693
612896	ENSG00000278023
612897	ENSG00000180096
612898	ENSG00000167113
612901	ENSG00000101162
612902	ENSG00000204001
612903	ENSG00000148386
612904	ENSG00000187922
612905	ENSG00000184925
612906	ENSG00000118508
612907	ENSG00000072756
612909	ENSG00000222014
612910	ENSG00000040633
612911	ENSG00000178057
612912	ENSG00000109084
612914	ENSG00000063322
612915	ENSG00000124641
612919	ENSG00000132434
612920	ENSG00000175894
612927	ENSG00000105778
612928	ENSG00000063241
612930	ENSG00000153823
612931	ENSG00000164708
612935	ENSG00000133030
612939	ENSG00000133265
612941	ENSG00000196504
612942	ENSG00000132698
612944	ENSG00000026297
612945	ENSG00000167578
612958	ENSG00000136463
612959	ENSG00000104413
612960	ENSG00000103067
612962	ENSG00000166847
612963	ENSG00000104671
612966	ENSG00000124209
612969	ENSG00000140993
612971	ENSG00000186862
612972	ENSG00000221944
612973	ENSG00000180346
612974	ENSG00000155792
612977	ENSG00000109184
612978	ENSG00000139899
612979	ENSG00000204070
612980	ENSG00000177971
612981	ENSG00000136718
612982	ENSG00000199038
612983	ENSG00000208036
612984	ENSG00000207757
612985	ENSG00000177508
612986	ENSG00000255150
612987	ENSG00000107672
612988	ENSG00000171202
612990	ENSG00000171456
612991	ENSG00000143970
612992	ENSG00000142794
612993	ENSG00000168386
612994	ENSG00000157869
613004	ENSG00000197386
613009	ENSG00000109618
613010	ENSG00000135002
613012	ENSG00000159650
613018	ENSG00000198650
613019	ENSG00000167985
613022	ENSG00000105953
613023	ENSG00000143702
613036	ENSG00000165688
613037	ENSG00000148384
613039	ENSG00000131778
613040	ENSG00000229140
613041	ENSG00000171847
613056	ENSG00000146963
613057	ENSG00000207789
613066	ENSG00000165495
613069	ENSG00000130024
613072	ENSG00000167210
613081	ENSG00000165097
613082	ENSG00000064270
613083	ENSG00000198862
613084	ENSG00000186487
613103	ENSG00000139767
613104	ENSG00000160325
613109	ENSG00000196743
613110	ENSG00000166619
613111	ENSG00000064601
613113	ENSG00000196712
613114	ENSG00000154153
613121	ENSG00000162614
613125	ENSG00000175352
613126	ENSG00000134222
613127	ENSG00000054938
613128	ENSG00000107960
613129	ENSG00000178971
613130	ENSG00000257949
613131	ENSG00000198983
613132	ENSG00000207728
613133	ENSG00000134198
613134	ENSG00000140391
613136	ENSG00000168785
613137	ENSG00000011105
613138	ENSG00000106025
613139	ENSG00000106537
613140	ENSG00000099282
613141	ENSG00000091073
613142	ENSG00000178498
613143	ENSG00000163840
613146	ENSG00000207695
613147	ENSG00000284485
613149	ENSG00000240498
613160	ENSG00000110799
613165	ENSG00000171302
613166	ENSG00000170390
613167	ENSG00000163673
613168	ENSG00000167711
613169	ENSG00000185909
613170	ENSG00000117472
613171	ENSG00000203867
613173	ENSG00000172260
613175	ENSG00000167447
613176	ENSG00000105771
613178	ENSG00000134030
613181	ENSG00000178096
613182	ENSG00000183336
613183	ENSG00000163170
613184	ENSG00000167333
613185	ENSG00000207807
613186	ENSG00000207994
613187	ENSG00000199035
613188	ENSG00000199024
613189	ENSG00000198997
613190	ENSG00000154099
613191	ENSG00000079393
613196	ENSG00000143971
613197	ENSG00000135148
613198	ENSG00000133247
613199	ENSG00000149930
613200	ENSG00000121892
613201	ENSG00000127586
613202	ENSG00000168802
613203	ENSG00000136982
613208	ENSG00000154767
613209	ENSG00000146433
613210	ENSG00000148399
613212	ENSG00000266967
613213	ENSG00000100243
613214	ENSG00000166415
613218	ENSG00000166347
613220	ENSG00000151353
613221	ENSG00000109919
613222	ENSG00000163281
613226	ENSG00000170684
613228	ENSG00000038002
613230	ENSG00000124299
613231	ENSG00000066735
613232	ENSG00000126254
613234	ENSG00000144959
613236	ENSG00000260458
613240	ENSG00000150722
613242	ENSG00000198729
613245	ENSG00000125503
613246	ENSG00000135447
613247	ENSG00000167676
613248	ENSG00000214456
613249	ENSG00000223601
613250	ENSG00000255423
613256	ENSG00000166143
613257	ENSG00000158615
613258	ENSG00000166845
613259	ENSG00000215853
613260	ENSG00000203786
613261	ENSG00000166450
613262	ENSG00000137876
613263	ENSG00000203875
613264	ENSG00000275072
613272	ENSG00000136636
613273	ENSG00000148153
613274	ENSG00000075643
613275	ENSG00000101445
613276	ENSG00000103005
613277	ENSG00000187049
613278	ENSG00000188827
613279	ENSG00000100722
613281	ENSG00000167208
613283	ENSG00000215203
613288	ENSG00000177238
613292	ENSG00000213047
613293	ENSG00000174705
613294	ENSG00000142230
613295	ENSG00000126261
613296	ENSG00000104341
613297	ENSG00000145495
613298	ENSG00000140534
613299	ENSG00000138640
613300	ENSG00000248019
613301	ENSG00000128610
613302	ENSG00000160993
613303	ENSG00000091542
613304	ENSG00000239382
613305	ENSG00000125652
613306	ENSG00000137760
613311	ENSG00000214113
613314	ENSG00000197756
613315	ENSG00000229117
613316	ENSG00000128815
613317	ENSG00000100897
613321	ENSG00000151233
613322	ENSG00000172986
613323	ENSG00000170324
613324	ENSG00000182957
613326	ENSG00000147647
613331	ENSG00000145416
613332	ENSG00000099785
613333	ENSG00000173926
613334	ENSG00000136536
613335	ENSG00000165406
613336	ENSG00000139266
613337	ENSG00000173838
613338	ENSG00000183654
613344	ENSG00000122778
613346	ENSG00000237515
613349	ENSG00000065154
613350	ENSG00000101276
613351	ENSG00000146376
613352	ENSG00000174891
613354	ENSG00000176058
613356	ENSG00000255690
613357	ENSG00000130720
613358	ENSG00000161618
613359	ENSG00000187123
613360	ENSG00000156171
613361	ENSG00000146409
613362	ENSG00000100865
613363	ENSG00000119333
613365	ENSG00000205359
613366	ENSG00000145283
613367	ENSG00000189308
613368	ENSG00000172508
613369	ENSG00000198231
613372	ENSG00000014123
613373	ENSG00000163872
613374	ENSG00000176476
613377	ENSG00000156463
613378	ENSG00000134864
613379	ENSG00000164237
613380	ENSG00000188620
613381	ENSG00000160200
613383	ENSG00000100124
613384	ENSG00000163660
613386	ENSG00000132963
613389	ENSG00000139155
613394	ENSG00000207954
613395	ENSG00000207649
613396	ENSG00000198054
613397	ENSG00000135407
613400	ENSG00000182551
613401	ENSG00000151445
613403	ENSG00000135956
613405	ENSG00000284547
613408	ENSG00000151773
613409	ENSG00000179630
613413	ENSG00000106460
613414	ENSG00000188263
613415	ENSG00000223572
613416	ENSG00000006747
613417	ENSG00000102710
613419	ENSG00000180532
613420	ENSG00000134504
613421	ENSG00000110906
613422	ENSG00000180901
613423	ENSG00000183775
613425	ENSG00000179270
613427	ENSG00000166295
613429	ENSG00000137814
613430	ENSG00000214367
613431	ENSG00000092036
613432	ENSG00000249115
613433	ENSG00000147874
613434	ENSG00000131351
613437	ENSG00000130475
613438	ENSG00000157107
613439	ENSG00000162852
613441	ENSG00000185339
613442	ENSG00000251692
613446	ENSG00000168944
613447	ENSG00000163611
613448	ENSG00000204899
613449	ENSG00000173272
613450	ENSG00000152082
613452	ENSG00000099338
613455	ENSG00000154305
613461	ENSG00000213625
613465	ENSG00000143156
613466	ENSG00000143256
613467	ENSG00000083223
613468	ENSG00000104763
613469	ENSG00000172987
613472	ENSG00000140474
613473	ENSG00000091157
613474	ENSG00000158552
613475	ENSG00000124541
613476	ENSG00000151690
613478	ENSG00000173581
613479	ENSG00000141577
613481	ENSG00000130783
613482	ENSG00000221978
613483	ENSG00000180828
613484	ENSG00000065526
613486	ENSG00000207839
613487	ENSG00000267195
613491	ENSG00000167769
613492	ENSG00000177076
613497	ENSG00000107798
613499	ENSG00000164508
613503	ENSG00000237541
613504	ENSG00000100711
613505	ENSG00000184709
613510	ENSG00000149357
613511	ENSG00000204909
613512	ENSG00000257315
613513	ENSG00000058673
613514	ENSG00000116996
613515	ENSG00000126775
613516	ENSG00000145016
613520	ENSG00000180263
613521	ENSG00000126088
613522	ENSG00000128617
613524	ENSG00000054282
613525	ENSG00000204540
613526	ENSG00000204538
613527	ENSG00000115137
613528	ENSG00000170743
613529	ENSG00000103995
613531	ENSG00000237984
613532	ENSG00000166128
613534	ENSG00000198690
613535	ENSG00000142687
613536	ENSG00000197980
613537	ENSG00000140853
613538	ENSG00000141965
613539	ENSG00000169018
613540	ENSG00000165389
613541	ENSG00000130921
613542	ENSG00000112031
613543	ENSG00000137571
613552	ENSG00000186088
613553	ENSG00000196236
613555	ENSG00000187605
613556	ENSG00000207696
613560	ENSG00000148335
613562	ENSG00000181036
613565	ENSG00000130939
613567	ENSG00000163867
613568	ENSG00000146463
613569	ENSG00000100242
613570	ENSG00000118961
613572	ENSG00000173612
613574	ENSG00000155158
613577	ENSG00000162065
613578	ENSG00000010438
613579	ENSG00000205846
613580	ENSG00000143951
613583	ENSG00000075702
613584	ENSG00000136010
613585	ENSG00000105677
613586	ENSG00000141101
613588	ENSG00000166509
613590	ENSG00000112763
613591	ENSG00000124508
613592	ENSG00000124549
613593	ENSG00000026950
613594	ENSG00000186470
613595	ENSG00000111801
613596	ENSG00000170264
613597	ENSG00000241935
613598	ENSG00000163795
613599	ENSG00000100997
613602	ENSG00000118965
613605	ENSG00000214413
613607	ENSG00000172673
613609	ENSG00000010704
613613	ENSG00000215991
613614	ENSG00000207635
613619	ENSG00000244486
613620	ENSG00000169221
613621	ENSG00000151413
613622	ENSG00000110074
613624	ENSG00000166716
613629	ENSG00000154864
613631	ENSG00000172661
613632	ENSG00000181404
613633	ENSG00000119522
613634	ENSG00000205744
613635	ENSG00000086232
613639	ENSG00000111452
613644	ENSG00000171681
613645	ENSG00000166669
613649	ENSG00000275662
613650	ENSG00000202191
613651	ENSG00000199575
613653	ENSG00000242802
613654	ENSG00000198982
613655	ENSG00000186795
613663	ENSG00000144736
613664	ENSG00000214872
613665	ENSG00000213088
613666	ENSG00000253710
613667	ENSG00000112320
613669	ENSG00000107951
613682	ENSG00000283871
613683	ENSG00000169241
613687	ENSG00000185480
613691	ENSG00000075240
613692	ENSG00000134744
613696	ENSG00000255009
613698	ENSG00000178537
613699	ENSG00000204007
613701	ENSG00000207948
613709	ENSG00000143486
613713	ENSG00000126226
613714	ENSG00000188211
613715	ENSG00000186184
613716	ENSG00000207574
613719	ENSG00000174099
613725	ENSG00000153291
613726	ENSG00000160746
613727	ENSG00000234438
613733	ENSG00000133895
613734	ENSG00000136710
613738	ENSG00000187546
613739	ENSG00000151500
613741	ENSG00000100504
613742	ENSG00000131482
613745	ENSG00000164162
613746	ENSG00000262117
613747	ENSG00000186638
613748	ENSG00000106554
613749	ENSG00000254004
613753	ENSG00000207702
613754	ENSG00000168159
613755	ENSG00000199090
613760	ENSG00000180773
613764	ENSG00000227500
613766	ENSG00000198794
613768	ENSG00000173821
613770	ENSG00000280109
613771	ENSG00000105518
613772	ENSG00000197705
613773	ENSG00000080854
613774	ENSG00000130559
613775	ENSG00000118200
613777	ENSG00000100350
613781	ENSG00000183323
613782	ENSG00000148450
613785	ENSG00000159403
613786	ENSG00000199085
613787	ENSG00000199122
613788	ENSG00000207947
613797	ENSG00000103355
613798	ENSG00000284862
613799	ENSG00000141519
613802	ENSG00000110917
613813	ENSG00000111554
613814	ENSG00000011295
613815	ENSG00000231852
613816	ENSG00000012963
613817	ENSG00000196141
613821	ENSG00000188386
613822	ENSG00000163605
613831	ENSG00000144357
613833	ENSG00000144445
613840	ENSG00000131845
613841	ENSG00000157741
613842	ENSG00000125812
613844	ENSG00000173660
613846	ENSG00000168778
613847	ENSG00000119977
613851	ENSG00000175785
613858	ENSG00000237412
613859	ENSG00000177398
613864	ENSG00000130803
613866	ENSG00000133328
613867	ENSG00000176485
613868	ENSG00000141469
613871	ENSG00000103876
613872	ENSG00000126218
613878	ENSG00000057593
613879	ENSG00000170893
613880	ENSG00000140320
613883	ENSG00000197993
613888	ENSG00000126858
613889	ENSG00000140983
613890	ENSG00000203859
613891	ENSG00000114491
613892	ENSG00000173852
613893	ENSG00000177990
613894	ENSG00000178904
613895	ENSG00000156162
613896	ENSG00000172331
613897	ENSG00000183161
613898	ENSG00000117305
613899	ENSG00000158169
613900	ENSG00000166948
613901	ENSG00000100220
613902	ENSG00000165655
613903	ENSG00000171817
613904	ENSG00000196437
613905	ENSG00000166704
613906	ENSG00000167528
613907	ENSG00000198740
613910	ENSG00000198464
613911	ENSG00000162714
613914	ENSG00000181220
613915	ENSG00000179627
613917	ENSG00000261272
613918	ENSG00000228789
613919	ENSG00000164627
613920	ENSG00000183513
613921	ENSG00000204022
613922	ENSG00000204021
613923	ENSG00000173239
613924	ENSG00000204020
613927	ENSG00000166278
613928	ENSG00000168631
613929	ENSG00000122711
613931	ENSG00000132773
613932	ENSG00000116783
613934	ENSG00000149582
613935	ENSG00000164841
613936	ENSG00000181284
613937	ENSG00000164168
613939	ENSG00000006282
613940	ENSG00000145375
613941	ENSG00000101446
613942	ENSG00000167098
613945	ENSG00000147570
613946	ENSG00000163793
613947	ENSG00000132122
613948	ENSG00000185594
613952	ENSG00000183508
613961	ENSG00000212124
613962	ENSG00000255837
613963	ENSG00000256188
613964	ENSG00000221937
613965	ENSG00000221855
613966	ENSG00000186136
613968	ENSG00000185899
613973	ENSG00000164430
613974	ENSG00000137628
613975	ENSG00000137959
613976	ENSG00000112039
613979	ENSG00000101161
613984	ENSG00000144554
613991	ENSG00000171219
613992	ENSG00000175470
613993	ENSG00000106631
613994	ENSG00000196427
613996	ENSG00000186086
613999	ENSG00000269713
614000	ENSG00000271425
614001	ENSG00000263956
614003	ENSG00000270629
614005	ENSG00000266338
614006	ENSG00000271383
614007	ENSG00000162825
614010	ENSG00000104331
614014	ENSG00000188655
614015	ENSG00000134780
614016	ENSG00000164535
614026	ENSG00000162849
614027	ENSG00000168348
614029	ENSG00000163806
614030	ENSG00000204710
614031	ENSG00000141084
614032	ENSG00000092203
614040	ENSG00000181444
614041	ENSG00000139687
614043	ENSG00000093167
614045	ENSG00000136830
614046	ENSG00000134884
614047	ENSG00000163738
614048	ENSG00000164659
614054	ENSG00000166532
614056	ENSG00000196422
614057	ENSG00000199107
614058	ENSG00000138030
614059	ENSG00000283604
614061	ENSG00000102837
614062	ENSG00000198752
614064	ENSG00000112365
614068	ENSG00000119650
614071	ENSG00000263155
614084	ENSG00000214102
614085	ENSG00000171792
614086	ENSG00000234602
614088	ENSG00000105371
614092	ENSG00000188026
614093	ENSG00000150977
614094	ENSG00000140832
614095	ENSG00000100889
614106	ENSG00000146147
614107	ENSG00000185467
614108	ENSG00000078898
614109	ENSG00000184459
614110	ENSG00000167104
614112	ENSG00000208037
614117	ENSG00000179044
614118	ENSG00000182463
614119	ENSG00000121297
614121	ENSG00000164329
614123	ENSG00000143183
614124	ENSG00000125772
614125	ENSG00000121570
614126	ENSG00000186205
614127	ENSG00000117791
614130	ENSG00000164113
614133	ENSG00000188175
614136	ENSG00000153339
614137	ENSG00000173626
614138	ENSG00000168538
614139	ENSG00000171853
614140	ENSG00000100014
614141	ENSG00000109654
614142	ENSG00000107874
614143	ENSG00000126246
614144	ENSG00000108641
614145	ENSG00000169515
614146	ENSG00000088854
614147	ENSG00000184471
614148	ENSG00000205863
614150	ENSG00000162878
614151	ENSG00000168411
614154	ENSG00000101361
614155	ENSG00000284481
614159	ENSG00000122482
614161	ENSG00000138738
614168	ENSG00000124253
614169	ENSG00000160796
614174	ENSG00000197889
614176	ENSG00000159733
614177	ENSG00000177685
614178	ENSG00000130038
614179	ENSG00000167178
614182	ENSG00000173706
614183	ENSG00000166938
614184	ENSG00000144535
614189	ENSG00000155265
614191	ENSG00000100150
614194	ENSG00000130158
614197	ENSG00000156026
614206	ENSG00000160679
614214	ENSG00000172578
614215	ENSG00000138303
614216	ENSG00000100325
614217	ENSG00000112249
614218	ENSG00000167716
614232	ENSG00000176387
614234	ENSG00000173947
614235	ENSG00000165650
614236	ENSG00000103042
614239	ENSG00000198324
